"file","h1","h1_count","heading_count","line_count","word_count","link_count","image_count","code_fence_count","missing_language_fence_count","table_count","html_table_count","issue_count"
"markdown/healthcare-life-sciences/emr-help/configure-emr-help-req-def.md","Configure request definitions for EMR systems","1","4","187","844","3","2","0","0","0","2","3"
"markdown/healthcare-life-sciences/emr-help/configure-emr-help-req-parm.md","Configure request parameters for EMR systems","1","4","105","449","0","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/emr-help/configure-hcls-case-types-for-emr-help.md","Configure healthcare case types for EMR Help","1","2","32","204","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/configure-iframe-support.md","Configure iFrame support for EMR Help in ServiceNow","1","5","49","241","1","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/configure-the-emr-session-info-contextual-sidebar.md","Configure the EMR session info contextual sidebar","1","3","35","219","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/configure-the-record-producer-for-your-hcls-case-type.md","Configure the record producer for your healthcare case type","1","6","51","179","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/configure-the-request-defintion-for-your-hcls-case-type.md","Configure the request definition for your healthcare case type","1","6","49","185","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/configure-the-workspace-healthcare-page.md","Configure the healthcare record page to support your custom healthcare case type","1","5","55","246","0","0","1","1","0","0","2"
"markdown/healthcare-life-sciences/emr-help/configuring-emr-help.md","Configuring EMR Help","1","3","93","720","16","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/create-an-hcls-extended-table.md","Create a custom healthcare case type","1","6","71","305","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/creating-requests-within-your-emr.md","Create requests within your EMR system","1","1","31","252","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-config-example.md","Configure the data table for a request type example","1","1","29","254","0","0","0","0","0","0","2"
"markdown/healthcare-life-sciences/emr-help/emr-data-model.md","EMR Help data model","1","1","34","209","5","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-emr-incident-data.md","EMR Request Data table","1","1","118","166","1","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/emr-help/emr-exploring.md","EMR Help","1","2","52","211","7","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/emr-help/emr-help-custom.md","Customize the URL and REST API task parameters for EMR systems","1","4","86","463","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/emr-help/emr-help-domain-sep.md","Domain separation and EMR Help","1","5","74","601","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-help-encryption-support.md","Encryption options in EMR Help","1","3","43","405","5","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-help-issues-reporting.md","Submitting ServiceNow IT service requests from EMR systems","1","1","20","133","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-help-issues-resolve.md","Viewing and resolving ServiceNow IT service requests submitted from EMR systems","1","7","187","678","3","0","0","0","0","2","5"
"markdown/healthcare-life-sciences/emr-help/emr-help-remote-req-fulfillment.md","Setting up the ServiceNow IT service request fulfillment process for EMR systems","1","3","53","525","5","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-help-scenario.md","IT service request workflow scenario","1","1","40","321","4","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-help-view-resolve-emr-healthcare-case.md","Resolve a healthcare case using CSM/FSM Configurable Workspace","1","3","43","180","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-help-virtual-agent.md","Virtual Agent in EMR Help","1","1","24","134","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-help.md","Exploring EMR Help","1","4","112","528","9","1","0","0","0","1","2"
"markdown/healthcare-life-sciences/emr-help/emr-reference.md","EMR Help reference","1","1","29","181","5","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/emr-remote-request-data.md","Remote request data table","1","1","214","393","1","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/emr-help/emr-remote-request-definition.md","Remote request definition table","1","2","85","248","3","0","0","0","0","1","3"
"markdown/healthcare-life-sciences/emr-help/emr-remote-request-parameter.md","Remote request parameter table","1","2","116","257","2","0","0","0","0","1","3"
"markdown/healthcare-life-sciences/emr-help/emr-request-configuration-mapping.md","Request configuration mapping table","1","1","112","224","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/emr-help/install-emr-help.md","Install EMR Help","1","4","57","384","4","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/resolving-emr-help-requests.md","Resolve EMR Help requests","1","1","33","261","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/submitting-cases-from-emr-systems.md","Creating healthcare cases from within your EMR","1","3","131","495","1","3","0","0","0","1","2"
"markdown/healthcare-life-sciences/emr-help/tables-installed-with-emr-help.md","EMR Help data model tables","1","1","33","221","7","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/emr-help/viewing-and-resolving-healthcare-cases-submitted-from-emr-systems.md","Viewing and resolving healthcare cases submitted from EMR systems","1","2","28","165","1","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/exploring-cto-biomed.md","Exploring Care Team Operations for Biomed","1","6","65","587","7","1","0","0","2","0","1"
"markdown/healthcare-life-sciences/exploring-cto-it.md","Exploring Care Team Operations for Healthcare IT","1","6","63","602","7","1","0","0","2","0","1"
"markdown/healthcare-life-sciences/exploring-now-assist-hcls.md","Exploring Now Assist for Care Team Operations","1","5","60","486","2","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/fulfilling-cto-it.md","Fulfilling service requests in Care Team Operations for Healthcare IT","1","1","22","138","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hcl-cto-it-case.md","Healthcare IT case overview","1","6","54","395","0","4","0","0","0","0","1"
"markdown/healthcare-life-sciences/hcls-agentic-ai-use-cases.md","Using Agentic AI in Now Assist for Care Team Operations","1","1","45","364","0","0","0","0","1","1","2"
"markdown/healthcare-life-sciences/hcls-cto-biomed-case.md","Healthcare Biomed case overview","1","4","44","358","0","4","0","0","0","0","1"
"markdown/healthcare-life-sciences/hcls-cto-biomed-report-medical-device-issue.md","Report a medical device issue with Care Team Operations for Biomed","1","3","134","270","0","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-cto-biomed-request-other.md","Request other biomed service with Care Team Operations for Biomed","1","3","110","228","0","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-cto-it-app.md","Care Team Operations for Healthcare IT","1","2","49","200","8","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-cto-it-report-emr-issue.md","Report an EMR issue with Care Team Operations for IT","1","3","102","230","0","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-cto-it-request-other-service.md","Request other IT service with Care Team Operations for IT","1","3","126","254","0","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-overview.md","Healthcare and Life Sciences","1","1","28","125","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-pss-atf.md","Patient Support Services Work ATF (Automated Test Framework) tests","1","2","34","248","3","0","0","0","0","0","2"
"markdown/healthcare-life-sciences/hcls-redox-app-config.md","Configuring Redox Inbound Integration","1","1","31","212","7","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hcls-redox-app-reference.md","Redox Inbound Integration reference","1","1","27","163","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hcls-redox-app.md","Redox Inbound Integration","1","2","43","250","7","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-redox-assign-roles.md","Assign roles for Redox Inbound Integration users","1","3","57","232","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-redox-config-cred.md","Configuring credentials in the Redox engine for sending requests to a ServiceNow instance","1","1","28","237","3","0","0","0","0","0","2"
"markdown/healthcare-life-sciences/hcls-redox-config-source.md","Configure the external Redox healthcare system as a source system for Redox Inbound Integration","1","3","33","220","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hcls-redox-create-user.md","Create a user for Redox Inbound Integration","1","4","56","261","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hcls-redox-explore.md","Exploring Redox Inbound Integration","1","3","61","347","3","1","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-redox-install-app.md","Install Redox Inbound Integration","1","3","52","364","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hcls-redox-oauth.md","Link your ServiceNow instance with your Redox account","1","3","45","266","3","0","0","0","0","0","2"
"markdown/healthcare-life-sciences/hcls-redox-supported-dm.md","Supported data models and event types for Redox Inbound Integration","1","1","181","242","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hcls-redox-use.md","Exchange real-time healthcare data with Redox Inbound Integration","1","1","53","342","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-facilities-set-up-roles-responsibilities.md","Setting up roles and responsibilities in Care Team Operations for Facilities","1","1","50","212","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hco-it-set-up-roles-responsibilities.md","Setting up roles and responsibilities in Care Team Operations for Healthcare IT","1","1","50","154","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/hco-now-assist-activate-assistant.md","Activate AI Assistant for Care Team Portal","1","4","43","146","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-activate-voice-agent.md","Activate the Care Team Operations Case Creation Voice AI Agent","1","4","43","196","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-activte-agent.md","Activate Now Assist in Virtual Agent for case intake","1","4","39","159","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-cto-voice-triggers.md","Configure Care Team Operations Case Creation Voice AI agent triggers","1","5","49","244","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-enable-ai-search.md","Enable Now Assist in AI Search for case intake","1","4","35","132","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-enable-icon.md","Enable the Now Assist icon in Care Team Mobile","1","4","61","263","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-enable-request-cto-assistance.md","Enable the Request care team assistance agentic workflow to create care team cases","1","4","39","175","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-install.md","Install Now Assist for Care Team Operations","1","4","37","201","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-manage-domain-intelligence.md","Manage domain intelligence for AI agents","1","1","31","250","0","0","0","0","1","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-promote.md","Promote Now Assist in Virtual Agent for Care Team Portal","1","4","37","161","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-request-assistance.md","Request care team assistance agentic workflow","1","5","56","397","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/hco-now-assist-voice-agent.md","Care Team Operations Case Creation Voice AI agent","1","4","60","371","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/cryptographic-modules-in-healthcare-and-life-science-service-management-core.md","Cryptographic Modules in Healthcare and Life Science Service Management Core","1","8","370","629","1","0","0","0","12","1","5"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/glossary-hcls-sm.md","Healthcare and Life Sciences Service Management glossary","1","54","315","2898","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-add-record-producer-csm-portal.md","Add a record producer to CSM portal for B2B2C in Healthcare and Life Sciences Service Management Core","1","4","53","241","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-allergy-intolerance.md","Allergy intolerance table","1","2","255","636","8","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-appointment-participant.md","Appointment participant table","1","2","104","214","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-appointment-table.md","Appointment table","1","2","367","666","7","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-approving-rca.md","Approve restricted caller access privileges for Healthcare and Life Sciences Service Management","1","4","51","433","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-assign-serv-mgmt-core-roles.md","Assign roles for Healthcare and Life Sciences Service Management Core users","1","3","413","894","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-attribute.md","Attribute table","1","2","29","162","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-b2b2c-create-hcls-case-table.md","Create a table for B2B2C in Healthcare and Life Sciences Service Management Core","1","6","49","237","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-b2b2c-create-record-producer.md","Create a record producer for B2B2C in Healthcare and Life Sciences Service Management Core","1","5","134","371","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-b2b2c-grant-contact-case-creation.md","Assign the case viewer role for contacts in B2B2C in Healthcare and Life Sciences Service Management Core","1","5","45","222","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-book-appointment-table.md","Book appointment table","1","2","148","341","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-case-table.md","Healthcare case table","1","2","30","188","4","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-claim-diagnosis-table.md","Claim diagnosis table","1","2","78","170","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-claim-header-table.md","Claim header table","1","1","370","611","5","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-claim-line-table.md","Claim line table","1","2","351","606","5","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-clinical-device-ib-item.md","Medical device install base item table","1","2","152","351","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-components-installed-serv-mgmt.md","Components installed with Healthcare and Life Sciences Service Management Core","1","2","1641","3475","44","0","0","0","0","6","8"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-condition-table.md","Condition table","1","2","233","533","6","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-decision-tables.md","Configure the auto-generation of documents for healthcare cases","1","1","29","266","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-doc-templates.md","Configure document templates for Healthcare and Life Sciences Service Management Core","1","1","26","322","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-dosage-spec.md","Configure dosage specifications for a medication product","1","1","53","205","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-dosage.md","Configure a dosage specification for a medication product associated with a program","1","4","145","421","3","0","0","0","0","1","3"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-emails.md","Configuring the Healthcare and Life Sciences Service Management Core email notifications","1","1","26","206","1","0","0","0","1","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-kb.md","Configure the knowledge base for articles in Healthcare and Life Sciences Service Management","1","1","22","251","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-pat-portal-widgets.md","Configure the Patient Portal widgets","1","1","35","353","10","0","0","0","1","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-patient-info.md","Configure patient information in Healthcare workspace","1","1","22","190","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-personal-info.md","Set up the process for submitting personal information on the Patient Portal","1","1","24","233","2","0","0","0","0","0","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-policy-consent.md","Configure a privacy policy for managing patient consent","1","3","139","421","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-privacy-policy.md","Configure the privacy policy settings for the Patient Portal","1","3","141","468","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-source-system.md","Configure an external Redox healthcare system as a source system for a custom integration","1","4","74","285","1","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-to-do-items.md","Specify a to-do item for patients","1","3","40","184","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-to-do.md","Configure the service portal to add a to-dos menu item for completing healthcare-related tasks","1","4","108","366","1","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-va-conversations.md","Configure Healthcare and Life Sciences Virtual Agent conversations to view a healthcare request status","1","1","26","318","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-configure-related-list-b2b2c.md","Configure the account consumer related list to add account consumers for B2B2C in Healthcare and Life Sciences Service Management Core","1","5","43","235","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-configuring-serv-mgmt-core.md","Configuring Healthcare and Life Sciences Service Management Core","1","1","157","607","17","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-consent-mgmt.md","Determining the consent management process for patients","1","3","55","550","4","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-core-app.md","Healthcare and Life Sciences Service Management Core","1","2","47","258","8","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-create-acls.md","Create ACL rules for accessing healthcare cases","1","1","22","183","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-create-case-ui-action.md","Configure interactions for healthcare case types","1","1","22","195","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-create-patient-record.md","Create a patient record in Workspace","1","4","43","195","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-create-program-service.md","Configure a program service","1","14","195","893","6","5","0","0","0","1","9"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-create-program.md","Configure a program","1","14","154","1012","8","9","0","0","0","0","8"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-domain-sep-serv-mgmt-core.md","Domain separation and Healthcare and Life Sciences Service Management Core","1","5","44","459","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-dosage-concept.md","Dosage concepts","1","5","62","650","8","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-dosage-defn-table.md","Dosage definition table","1","2","165","305","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-dosage-spec-table.md","Dosage specification table","1","2","165","297","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-dosage-var-table.md","Dosage variable table","1","2","30","181","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-enable-b2b2c.md","B2B2C with Healthcare and Life Sciences Service Management Core","1","1","33","376","7","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-enable-viewing-patient-info.md","Display patient information on a healthcare case type in Healthcare workspace","1","1","53","237","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-encounter-table.md","Encounter table","1","2","256","501","5","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-encryption-support.md","Encryption options in Healthcare and Life Sciences Service Management Core","1","2","723","436","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-enrolled-program-service.md","Enrolled Program Service table","1","2","139","313","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-enrolled-program.md","Enrolled Program table","1","2","127","280","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-entering-per-info.md","Enter key personal information on the Patient Portal","1","1","22","143","1","0","0","0","0","0","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-explore-core.md","Exploring Healthcare and Life Sciences Service Management Core","1","4","114","489","6","1","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-ext-point-dosage-char-map.md","Configure the mapping between a dosage characteristic and a dosage details field","1","4","92","445","2","0","0","0","0","1","4"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-extend-table.md","Extend the healthcare case table","1","3","48","237","1","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-hc-org-form.md","Healthcare organization form","1","1","127","209","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-healthcare-code-set-table.md","Healthcare code set table","1","2","147","434","16","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-healthcare-data-tables.md","Healthcare and Life Sciences data model tables","1","1","109","1264","45","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-healthcare-location-table.md","Healthcare location table","1","2","169","377","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-healthcare-organization-table.md","Healthcare organization table","1","2","138","329","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-immunization-table.md","Immunization table","1","2","336","636","6","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-install-customer-data-models-b2b2c-plugin.md","Install the Customer Data Models for B2B2C plugin for Healthcare and Life Sciences Service Management Core","1","3","31","158","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-install-serv-mgmt-core.md","Install Healthcare and Life Sciences Service Management Core","1","4","53","397","4","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-insurance-info-task-table.md","Update insurance information table","1","2","150","307","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-med-prescription-form.md","Medication Prescription form","1","1","257","531","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-medication-presc-table.md","Medication Prescription table","1","2","335","521","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-medication-table.md","Medication table","1","2","262","472","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-memb-plan-table.md","Member plan table","1","2","240","446","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-now-assist.md","Case summarization using Now Assist","1","2","55","386","3","2","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-observation-table.md","Observation table","1","2","238","478","7","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-pat-widget-library.md","Patient Portal widget library","1","1","39","309","9","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-patient-identifier-table.md","Patient identifier table","1","2","146","269","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-patient-portal.md","Use the Patient Portal for Healthcare and Life Sciences Service Management","1","1","80","733","7","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-patient-table.md","Patient table","1","2","440","747","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-policy-consent-table.md","Policy consent table","1","2","166","411","5","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-policy-form.md","Policy form","1","1","127","376","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-policy.md","Policy table","1","2","190","519","6","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-practitioner-loc-spec-table.md","Practitioner location specialty table","1","2","114","246","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-practitioner-location-table.md","Practitioner location table","1","2","114","226","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-practitioner-specialty-table.md","Practitioner specialty table","1","2","105","235","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-practitioner-table.md","Practitioner table","1","2","401","643","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-pre-auth-diagnosis-table.md","Pre-authorization diagnosis table","1","2","78","162","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-pre-auth-form.md","Pre-authorization request form","1","1","101","206","1","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-pre-auth-header-table.md","Pre-authorization request table","1","2","292","543","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-pre-auth-item-table.md","Pre-authorization item table","1","2","128","263","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-procedure-table.md","Procedure table","1","2","229","509","6","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-program-relation.md","Program relationship table","1","2","102","207","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-program-service.md","Program service table","1","2","130","266","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-program-setup.md","Configure programs and program services for Healthcare and Life Sciences workflows","1","1","29","219","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-program.md","Program table","1","2","154","281","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-properties.md","Healthcare and Life Sciences Service Management Core properties","1","1","93","371","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-registering-patient.md","Register on the Patient Portal","1","1","22","186","1","0","0","0","0","0","1"
